Device number: 1500097,,,,,,,,,,,,
Q18 (Cyan),0,3,0,0,0,0,40.4,21.9,8.7,7.3,7,7.3
Q19 (White 90.01%),0,99.9,0,0,0,0,93.6,99.4,99.9,99.9,100,100
Q20 (Neutral 8 59.1%),0,99.9,0,0,0,0,95.3,99.5,99.9,100,100,100
Q21 (Neutral 6.5 36.2%),0,99.9,0,0,0,0,96.8,99.7,100,100,100,100
Q22 (Neutral 5 19.77%),0,100,0,0,0,0,98.1,99.8,100,100,100,100
Q23 (Neutral 3.5 9%),0,100,0,0,0,0,98.9,99.9,100,100,100,100
Q24 (Black 3.13),0,100,0,0,0,0,99.5,100,100,100,100,100
Qa,0,0.7,0,0,0,0,56.2,25.4,0.6,0.6,0.6,0.6
,,,,,,,,,,,,
TLMF - 2013,,,,,,,,,,,,
Reference name,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default
Q1 (Dark skin),0,0.3,0,0,0,0,76.4,1.1,0.8,0.8,0.8,0.8
Q2 (Light skin),0,0.2,0,0,0,0,41.8,0.7,0.5,0.5,0.5,0.5
Q3 (Blue sky),0,0.5,0,0,0,0,59.5,1,0.8,0.8,0.8,0.9
Q4 (Foliage),0,0.1,0,0,0,0,99.1,0.5,0.4,0.4,0.4,0.4
Q5 (Blue flower),0,0.4,0,0,0,0,59.6,0.3,0.3,0.3,0.3,0.3
Q6 (Bluish green),0,0.2,0,0,0,0,54.8,0.3,0.2,0.2,0.2,0.2
Q7 (Orange),0,0.2,0,0,0,0,61.4,0.6,0.5,0.5,0.5,0.5
Q8 (Purplish blue),0,0.2,0,0,0,0,88.9,0.3,0.4,0.4,0.4,0.4
Q9 (Moderate red),0,0.1,0,0,0,0,41.8,0.5,0.4,0.3,0.3,0.4
Q10 (Purple),0,0.5,0,0,0,0,16.6,0.3,0.3,0.3,0.3,0.3
Q11 (Yellow green),0,1.7,0,0,0,0,92.2,0.3,0.2,0.2,0.2,0.2
Q12 (Orange yellow),0,0.4,0,0,0,0,50.2,0.5,0.4,0.4,0.4,0.4
Q13 (Blue),0,0.2,0,0,0,0,95.4,0.9,0.3,0.3,0.3,0.3
Q14 (Green),0,0.1,0,0,0,0,88.2,0.5,0.3,0.3,0.3,0.3
Q15 (Red),0,0.1,0,0,0,0,35.7,0.5,0.3,0.3,0.3,0.3
Q16 (Yellow),0,0.5,0,0,0,0,64.5,0.3,0.3,0.2,0.2,0.3
Q17 (Magenta),0,0.3,0,0,0,0,14.2,0.1,0.1,0.1,0.1,0.1
Q18 (Cyan),0,0.6,0,0,0,0,79.2,2.7,3.5,3,3,3.1
Q19 (White 90.01%),0,0.3,0,0,0,0,49.4,0.4,0.3,0.3,0.3,0.3
Q20 (Neutral 8 59.1%),0,0.3,0,0,0,0,57.2,0.5,0.4,0.4,0.4,0.4
Q21 (Neutral 6.5 36.2%),0,0.3,0,0,0,0,66.4,0.5,0.4,0.4,0.4,0.4
Q22 (Neutral 5 19.77%),0,0.3,0,0,0,0,75.7,0.6,0.5,0.5,0.5,0.5
Q23 (Neutral 3.5 9%),0,0.4,0,0,0,0,85.1,0.8,0.7,0.6,0.7,0.7
Q24 (Black 3.13),0,0.6,0,0,0,0,92.4,1.3,1,1,1,1
Qa,0,0.2,0,0,0,0,40,0.3,0.3,0.3,0.3,0.3
,,,,,,,,,,,,
IES TM-30-15,,,,,,,,,,,,
Rf,0,0,0,0,0,0,65,56,46,39,36,37
Rg,0,172,0,0,0,0,77,77,56,45,41,41
(Rf; Chroma; Hue) for Hue Bin 1,0; 0%; 0%,0; -0%; -5%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,69; -12%; 7%,45; -26%; 8%,36; -32%; -2%,32; -34%; -9%,31; -33%; -11%,33; -32%; -11%
(Rf; Chroma; Hue) for Hue Bin 2,0; 0%; 0%,0; -86%; 111%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,87; -3%; 2%,44; -21%; 20%,31; -36%; 8%,25; -39%; -5%,22; -40%; -9%,22; -41%; -9%
(Rf; Chroma; Hue) for Hue Bin 3,0; 0%; 0%,0; -168%; 569%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,77; -7%; -9%,44; -10%; 26%,25; -34%; 15%,10; -47%; 3%,6; -51%; -2%,6; -51%; -3%
(Rf; Chroma; Hue) for Hue Bin 4,0; 0%; 0%,0; 53%; 451%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,64; -14%; -15%,76; -7%; 9%,62; -28%; 10%,48; -42%; 5%,44; -46%; 4%,43; -46%; 3%
(Rf; Chroma; Hue) for Hue Bin 5,0; 0%; 0%,0; 249%; 430%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,57; -26%; -11%,84; -10%; -2%,79; -25%; 7%,69; -38%; 8%,66; -41%; 9%,66; -41%; 9%
(Rf; Chroma; Hue) for Hue Bin 6,0; 0%; 0%,0; 255%; 188%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,59; -25%; -0%,74; -12%; -7%,66; -23%; 3%,56; -31%; 7%,52; -33%; 9%,51; -33%; 10%
(Rf; Chroma; Hue) for Hue Bin 7,0; 0%; 0%,0; 214%; 28%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,57; -23%; 12%,59; -23%; -8%,48; -28%; -7%,42; -32%; -2%,40; -34%; 0%,40; -33%; 1%
(Rf; Chroma; Hue) for Hue Bin 8,0; 0%; 0%,0; 196%; -60%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,50; -14%; 23%,49; -32%; 11%,35; -45%; -2%,33; -46%; -9%,32; -46%; -11%,34; -45%; -10%
(Rf; Chroma; Hue) for Hue Bin 9,0; 0%; 0%,0; 109%; -106%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,61; -3%; 32%,36; -20%; 25%,29; -33%; 11%,27; -35%; -4%,23; -36%; -10%,25; -35%; -10%
(Rf; Chroma; Hue) for Hue Bin 10,0; 0%; 0%,0; 23%; -72%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,66; 5%; 19%,40; -11%; 32%,29; -33%; 27%,27; -42%; 11%,24; -45%; 3%,25; -44%; 3%
(Rf; Chroma; Hue) for Hue Bin 11,0; 0%; 0%,0; -81%; 115%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,77; 9%; -2%,57; 4%; 27%,25; -21%; 34%,21; -34%; 26%,18; -39%; 21%,19; -39%; 20%
(Rf; Chroma; Hue) for Hue Bin 12,0; 0%; 0%,0; -33%; 86%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,67; 2%; -21%,71; 10%; 9%,47; -9%; 30%,31; -24%; 28%,22; -33%; 27%,25; -33%; 29%
(Rf; Chroma; Hue) for Hue Bin 13,0; 0%; 0%,0; -317%; -527%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,63; -8%; -28%,77; 7%; -21%,75; -5%; 3%,59; -23%; 18%,53; -31%; 20%,57; -31%; 10%
(Rf; Chroma; Hue) for Hue Bin 14,0; 0%; 0%,0; 243%; 271%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,61; -17%; -15%,30; -8%; -34%,72; -14%; -17%,66; -25%; -9%,62; -29%; -5%,63; -29%; -4%
(Rf; Chroma; Hue) for Hue Bin 15,0; 0%; 0%,0; -79%; -55%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,55; -13%; -25%,57; -14%; -24%,65; -13%; -16%,65; -18%; -8%,63; -20%; -4%,64; -19%; -3%
(Rf; Chroma; Hue) for Hue Bin 16,0; 0%; 0%,0; 89%; -33%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,0; 0%; 0%,68; -15%; 4%,48; -24%; -20%,47; -27%; -14%,47; -28%; -11%,47; -29%; -9%,49; -28%; -9%
,,,,,,,,,,,,
CIE2017 Color Fidelity Index,,,,,,,,,,,,
Rf (general fidelity index),0,0,0,0,0,0,69.5,60.9,51.7,45.6,42.9,43.4
Rf1,0,0,0,0,0,0,79.8,62,56.3,55.8,55.7,56.6
Rf2,0,0,0,0,0,0,67.4,38.5,30.6,26.8,25.4,26.5
Rf3,0,30.9,0,0,0,0,70.7,56,47.9,46.9,47.4,48.3
Rf4,0,0,0,0,0,0,62.2,39.1,34,32,30.6,31.6
Rf5,0,0,0,0,0,0,53.2,15.5,8,5.3,4.4,4.9
Rf6,0,17.1,0,0,0,0,80.2,42.9,30.2,28.7,28.6,29.8
Rf7,0,3.6,0,0,0,0,74.9,39.8,25.5,18.8,16.9,17.4
Rf8,0,0.1,0,0,0,0,69.5,31.5,17.4,13.1,12.1,12.7
Rf9,0,1,0,0,0,0,89.2,92.9,94.2,94.7,95,95.1
Rf10,0,0,0,0,0,0,90.7,36.4,27,18.3,14.7,15.4
Rf11,0,0,0,0,0,0,81.3,20.1,11.9,7.1,5.4,6
Rf12,0,0,0,0,0,0,82.9,26.6,18.2,9.5,6.7,7
Rf13,0,0,0,0,0,0,91.9,64.9,54.9,44.8,40.8,40.8
Rf14,0,0,0,0,0,0,96.4,86.2,79.9,76.9,75.7,75.9
Rf15,0,0,0,0,0,0,76.1,73.8,63.4,59.3,58.4,58.7
Rf16,0,0,0,0,0,0,79,45.8,30.2,25,23.4,24
Rf17,0,0,0,0,0,0,86.3,45.6,27,21.3,19.7,20.6
Rf18,0,0,0,0,0,0,79.7,71.2,58.3,52.4,50.6,50.8
Rf19,0,0,0,0,0,0,93.1,52.1,36.3,22.3,17.2,17.4
Rf20,0,0,0,0,0,0,61.9,48.9,34.8,23.3,18.4,18.4
Rf21,0,0,0,0,0,0,89,51.1,31.7,15,9.6,9.6
Rf22,0,0,0,0,0,0,76.1,51.6,30.9,15.4,10.5,10.5
Rf23,0,0,0,0,0,0,83.5,87.5,75.3,67.9,65.3,65.1
Rf24,0,0,0,0,0,0,84.1,73.1,54.3,36,28.9,28.6
Rf25,0,0,0,0,0,0,89.2,59.4,34.9,11.8,6,5.7
Rf26,0,0,0,0,0,0,70.4,73.2,49.2,28.9,21.7,21.3
Rf27,0,0,0,0,0,0,66.9,90.6,77.4,67.5,65.4,64.8
Rf28,0,0,0,0,0,0,89.7,93.6,79.1,63.3,58,57.6
Rf29,0,0,0,0,0,0,42.3,83.1,57.4,40.2,34.7,33.9
Rf30,0,0,0,0,0,0,31.2,71.1,72.2,69.7,70.6,69.9
Rf31,0,0,0,0,0,0,46.6,88.4,62,43.2,37,36.1
Rf32,0,0,0,0,0,0,60.8,80.3,51.7,30.7,23.4,22.7
Rf33,0,0,0,0,0,0,39.9,77.4,73,67.7,66.6,65.9
Rf34,0,0,0,0,0,0,73.7,93.3,63.1,37.8,29.4,28.5
Rf35,0,0,0,0,0,0,85.6,93.6,82.4,67.9,62.8,62.4
Rf36,0,0,0,0,0,0,52.9,77,86.3,87.8,91.5,90.6
Rf37,0,0,0,0,0,0,81.8,94.9,75.3,58.1,52.6,52
Rf38,0,0,0,0,0,0,27.1,65.2,75.8,76.7,80.1,78.8
Rf39,0,0,0,0,0,0,84.3,90.7,87.1,84.5,83.6,83.2
Rf40,0,0,0,0,0,0,78.5,83.6,73.2,66.3,63.6,63.1
Rf41,0,0,0,0,0,0,61.4,78.5,87.2,90.7,92.5,92.1
Rf42,0,0,0,0,0,0,69.1,69.4,54.1,37.4,31.5,31.1
Rf43,0,0,0,0,0,0,54.1,62.2,49.1,38.2,33.9,33.8
Rf44,0,23.1,0,0,0,0,97,98.2,97.9,97.5,97.5,97.4
Rf45,0,0,0,0,0,0,64.4,63.1,53.4,48.9,47.4,47.8
Rf46,0,0,0,0,0,0,58.5,65.2,58.7,57.4,57.3,57.9
Rf47,0,0,0,0,0,0,43.1,61,79.4,86.3,87.3,87.2
Rf48,0,0,0,0,0,0,36.8,49.5,44.7,43.5,43.6,44.9
Rf49,0,0,0,0,0,0,60.6,62.4,51.5,50,50.1,51.1
Rf50,0,0,0,0,0,0,68.9,58.6,44.5,42.1,41.6,43
Rf51,0,0,0,0,0,0,68.2,55.8,40.3,38.2,37.3,38.8
Rf52,0,0,0,0,0,0,76.7,53.8,29,25.4,24.9,26.6
Rf53,0,0,0,0,0,0,59.3,36.4,19.6,17.4,16.1,17.8
Rf54,0,0,0,0,0,0,66.6,64.5,64.4,60.5,57.7,58.5
Rf55,0,0,0,0,0,0,59,52.2,53.6,51,47.4,48.4
Rf56,0,0,0,0,0,0,51.1,32,26.2,23.2,19.4,20.7
Rf57,0,0,0,0,0,0,44.2,24.6,18.4,18.2,14.7,16.1
Rf58,0,0,0,0,0,0,46,27.4,23.1,23.3,18.9,20.2
Rf59,0,0.8,0,0,0,0,85.2,63.3,52.9,50.3,49,49.9
Rf60,0,3.2,0,0,0,0,78,76.9,78.9,77.8,75.6,76
Rf61,0,10.3,0,0,0,0,82.3,59.4,48.8,48.2,47.1,48.1
Rf62,0,0,0,0,0,0,48.7,67.7,90.8,80.3,70.3,71
Rf63,0,0,0,0,0,0,63.6,82.4,80.5,71.6,67.8,67.8
Rf64,0,0,0,0,0,0,59.5,26.9,11.1,13.2,11.5,12.6
Rf65,0,13.5,0,0,0,0,65.2,48.4,39.7,32.9,27.5,28.1
Rf66,0,0,0,0,0,0,57.4,32.6,9.8,8.9,7.5,8.3
Rf67,0,0,0,0,0,0,59.8,33,9.6,8.6,7.2,8
Rf68,0,0,0,0,0,0,84.4,50.7,29.7,25.7,23.4,24.6
Rf69,0,33.8,0,0,0,0,84.7,70.6,58.6,51.5,47,47.4
Rf70,0,0,0,0,0,0,88.7,54.2,31.9,26.1,22.4,23.4
Rf71,0,0.3,0,0,0,0,68.2,58.5,35.1,22.5,15.3,16
Rf72,0,0.8,0,0,0,0,91.9,81.6,75.9,71,68.1,68.4
Rf73,0,0,0,0,0,0,90.5,54,22.8,17.3,14.8,16
Rf74,0,9.8,0,0,0,0,79.6,77,78.4,76,73.7,74.7
Rf75,0,0,0,0,0,0,75.5,70.5,53.1,38.7,29.3,29.7
Rf76,0,0,0,0,0,0,74.8,72.3,29.3,14,8.9,9.5
Rf77,0,0,0,0,0,0,74.1,67.9,72.3,62.3,54.7,55.1
Rf78,0,0,0,0,0,0,73.4,81.6,49.7,36.4,29.4,30.1
Rf79,0,0,0,0,0,0,73.4,76.1,81,67.8,61.7,61.6
Rf80,0,0,0,0,0,0,68.3,72.7,80,67.4,60.2,60.2
Rf81,0,0,0,0,0,0,42.5,37.5,46.7,48.2,48,48.8
Rf82,0,0,0,0,0,0,87.3,89.8,90.3,83.3,80.2,80.2
Rf83,0,0,0,0,0,0,71.6,81.6,79.4,73,70.7,70.7
Rf84,0,0.2,0,0,0,0,89.5,88.2,91.8,90.3,88.6,88.5
Rf85,0,0,0,0,0,0,67.2,53.3,63.1,64.5,63,63.9
Rf86,0,0,0,0,0,0,47.9,37,42,43.4,43.9,44.9
Rf87,0,0,0,0,0,0,65.4,70.9,78.5,76,72.9,73
Rf88,0,0,0,0,0,0,66.9,68.1,66.3,65.1,65.3,65.8
Rf89,0,0,0,0,0,0,65.1,51.1,44.9,44.2,44.8,46.1
Rf90,0,0,0,0,0,0,60.4,66.7,63.8,63.3,64,64.8
Rf91,0,44.4,0,0,0,0,58.1,71,85.2,87.6,85.6,86.5
Rf92,0,0,0,0,0,0,55,38,39.6,40.8,41.8,42.8
Rf93,0,0,0,0,0,0,70.1,55.6,53.3,52.9,53.1,54.1
Rf94,0,0,0,0,0,0,58.4,30.2,20.4,19.4,20.2,21.4
Rf95,0,0,0,0,0,0,69.4,53.7,49.8,49.6,50.4,51.3
Rf96,0,0,0,0,0,0,80.5,62.6,54.4,53.4,53.8,54.7
Rf97,0,0,0,0,0,0,68.7,37.1,28.7,30.3,31.4,33.3
Rf98,0,0,0,0,0,0,64,41.9,36.3,34.3,33.6,35
Rf99,0,0,0,0,0,0,66,45,33.8,30,29,30
,,,,,,,,,,,,
PAR,,,,,,,,,,,,
Begin [nm],400,400,400,400,400,400,400,400,400,400,400,400
End [nm],700,700,700,700,700,700,700,700,700,700,700,700
Ephot (Begin..End) [umol/s sqm],1.63E-03,1.03E-02,5.83E-02,2.73E-01,7.01E-01,1.91E+00,1.30E-03,7.12E-03,5.60E-02,2.98E-01,2.78E+00,7.80E+00
,,,,,,,,,,,,
Circadian,,,,,,,,,,,,
Eec [W/sqm],0,0.001,0.008,0.034,0.087,0.242,0,0,0,0.002,0.015,0.044
acv,1.513,5.14,7.113,7.661,7.694,7.802,0.843,0.215,0.071,0.055,0.053,0.055
CCT [K],0,1347,0,0,0,0,5185,1994,1709,1682,1689,1708
,,,,,,,,,,,,
LED Values,,,,,,,,,,,,
Peak WL [nm],449,448,447,446,446,446,780,598,599,599,598,597
Peak FWHM [nm],14.8,14.4,14.8,16.6,17.8,18.2,4.6,75.7,74.3,73.8,75,75.3
Centroid WL [nm],463.8,448.9,447.4,445.3,445,445.5,736.7,607.1,610.3,610.4,610.5,610.5
,,,,,,,,,,,,
RGB Values (CIE1931 2°),,,,,,,,,,,,
RGB Space,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual
R,0,0,0,0,0,0,0.1,1,9.2,49.3,459.8,1281.6
G,0.1,0.2,0.7,2.9,7.4,20.4,0.1,0.4,2.9,15.2,142.4,403.1
B,0.2,2.7,16.4,77.2,197.8,539.9,0.1,0.1,0.1,0.2,1,2.9
RGB Values (CIE1964 10°),,,,,,,,,,,,
RGB Space,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual
R,0,0,0,0,0,0,0.1,1.1,9.9,53.1,495.5,1382.3
G,0.1,0.3,1.5,6.2,15.7,43.5,0.1,0.4,2.8,15,140.2,396.9
B,0.2,3,18.2,86,220.6,601.2,0.1,0.1,0.1,0.1,0.8,2.3
RGB Values (Judd-Vos 1978 2°),,,,,,,,,,,,
RGB Space,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual
R,0,0,0,0,0.2,0,0.1,1,9.1,48.9,455.7,1270.2
G,0.1,0.2,0.8,3.4,8.7,23.8,0.1,0.4,2.9,15.3,143.3,405.6
B,0.2,2.4,14.4,68.8,177.2,481.3,0.1,0.1,0.1,0.1,0.8,2.3
RGB Values (CIE2006 2° Schanda-Csuti mod.),,,,,,,,,,,,
RGB Space,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual
R,0,0,0,0,0,0,0.1,1.1,9.8,52.9,492.6,1373.2
G,0.1,0.3,1.2,5.2,13,35.9,0.1,0.4,3.1,16.1,151.2,427.9
B,0.2,2.7,16.6,80.3,207.3,561.3,0.1,0.1,0.1,0.1,0.5,1.3
RGB Values (CIE2006 2°),,,,,,,,,,,,
RGB Space,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual
R,0,0,0,0,0,0,0.1,1.1,9.8,53,493.9,1376.9
G,0.1,0.3,1.2,5.3,13.4,36.9,0.1,0.4,3,16,150,424.4
B,0.2,2.8,17.1,81.4,209.1,568.7,0.1,0.1,0.1,0.1,0.6,1.8
RGB Values (CIE2006 10°),,,,,,,,,,,,
RGB Space,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual
R,0,0,0,0,0,0,0.1,1.1,10.1,54.3,506.6,1413.3
G,0.1,0.4,1.7,7.1,17.9,49.5,0.1,0.4,2.8,14.8,139,393.5
B,0.2,3.1,19.1,90.1,231.2,629.7,0.1,0.1,0.1,0.1,0.8,2.5
RGB Values (CIE2006 2° TU Ilmenau mod.),,,,,,,,,,,,
RGB Space,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual
R,0,0,0,0,0,0,0.1,1.1,9.8,52.8,492,1371.6
G,0.1,0.3,1.3,5.5,14,38.4,0.1,0.4,3,16,149.9,424.2
B,0.2,2.7,16.8,80.4,207.1,561.8,0.1,0.1,0.1,0.1,0.5,1.5
RGB Values (CIE2006 10° TU Ilmenau mod.),,,,,,,,,,,,
RGB Space,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual,manual
R,0,0,0,0,0,0,0.1,1.1,10,53.7,501.2,1398.5
G,0.1,0.4,1.7,7.1,18.1,50,0.1,0.4,2.8,14.9,139.7,395.4
B,0.2,3.1,18.8,89.8,230.8,627,0.1,0.1,0.1,0.1,0.7,2.2
,,,,,,,,,,,,
Ratio Values,,,,,,,,,,,,
Wavelength Range Dividend [nm],380 - 400,380 - 400,380 - 400,380 - 400,380 - 400,380 - 400,380 - 400,380 - 400,380 - 400,380 - 400,380 - 400,380 - 400
Wavelength Range Divisor [nm],400 - 420,400 - 420,400 - 420,400 - 420,400 - 420,400 - 420,400 - 420,400 - 420,400 - 420,400 - 420,400 - 420,400 - 420
Ratio Value,0,0,0.0222,0.0971,0.0269,0.1318,0,0,0.0719,16.0729,4.6644,0.7184
,,,,,,,,,,,,
ISO 23603: 2005 Metamerism,,,,,,,,,,,,
Ref. Illum.,CIE Daylight D50,CIE Daylight D50,CIE Daylight D50,CIE Daylight D50,CIE Daylight D50,CIE Daylight D50,CIE Daylight D50,CIE Daylight D50,CIE Daylight D50,CIE Daylight D50,CIE Daylight D50,CIE Daylight D50
Mv [380; 780],2.779,4.551,4.577,4.965,5.135,5.15,5.438,6.874,5.592,4.141,3.683,3.697
Quality Grade,not graded,not graded,not graded,not graded,not graded,not graded,not graded,not graded,not graded,not graded,not graded,not graded
dE1,3.485,5.474,5.07,5.526,5.702,5.699,5.215,8.06,6.728,4.931,4.569,4.52
dE2,4.152,2.209,1.428,1.295,1.277,1.333,3.719,5.32,5.232,4.405,4.15,3.979
dE3,1.398,5.458,5.615,5.968,6.205,6.212,4.363,4.738,3.357,3.105,3.775,3.972
dE4,3.096,4.68,4.879,5.434,5.63,5.665,6.731,9.261,8.116,6.294,5.097,4.937
dE5,1.762,4.935,5.896,6.602,6.86,6.84,7.162,6.992,4.529,1.969,0.822,1.076
,,,,,,,,,,,,
Hazard,Actinic UV skin&eye,Actinic UV skin&eye,Actinic UV skin&eye,Actinic UV skin&eye,Actinic UV skin&eye,Actinic UV skin&eye,Actinic UV skin&eye,Actinic UV skin&eye,Actinic UV skin&eye,Actinic UV skin&eye,Actinic UV skin&eye,Actinic UV skin&eye
Result of relevant equation,0.00E+00,0.00E+00,1.34E-10,3.72E-09,2.26E-09,3.72E-08,0.00E+00,0.00E+00,8.35E-13,1.30E-10,1.14E-08,2.03E-09
Risk group,RG0,RG0,RG0,RG0,RG0,RG0,RG0,RG0,RG0,RG0,RG0,RG0
Max. permissible exposure time [s],#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
,,,,,,,,,,,,
,,,,,,,,,,,,
Wavelength [nm],Ee [W/(sqm*nm)],Ee [W/(sqm*nm)],Ee [W/(sqm*nm)],Ee [W/(sqm*nm)],Ee [W/(sqm*nm)],Ee [W/(sqm*nm)],Ee [W/(sqm*nm)],Ee [W/(sqm*nm)],Ee [W/(sqm*nm)],Ee [W/(sqm*nm)],Ee [W/(sqm*nm)],Ee [W/(sqm*nm)]
